A1BG	999463	0.97	92
A1BG	999497	0.9	105
A1BG	999509	0.93	112
A1BG	999611	0.9	52
A1BG	999684	1.0	16
A1BG	999700	1.0	12
A1BG	999752	0.83	6
A1BG	999935	1.0	30
A1BG	999942	0.97	30
A1BG	999957	0.74	39
A1BG	999975	0.87	45
A1BG	999988	0.95	44
A1BG	1000018	0.87	46
A1BG	1000043	0.97	40
A1BG	1000052	1.0	41
A1BG	1000054	0.87	39
A1BG	1000073	0.86	36
A1BG	1000074	0.57	7
A1BG	1000127	0.89	9
A1BG	1000128	1.0	7
A1BG	1000138	1.0	8
A1BG	1000154	0.75	8
A1BG	1000155	0.5	6
A1BG	1000167	0.88	8
A1BG	1000168	1.0	6
A1BG	1000248	0.85	27
A1BG	1000311	0.96	84
A1BG	1000336	0.99	108
A1BG	1000368	0.97	132
A1BG	1000374	0.99	126
A1BG	1000482	0.95	75
A1BG	1000499	0.96	72
A1BG	1000505	0.93	67
A1BG	1000511	0.96	69
A1BG	1000515	0.95	65
A1BG	1000578	0.93	56
A1BG	1000651	0.93	54
A1BG	1000746	0.98	124
A1BG	1000754	0.97	122
A1BG	1000786	0.96	118
A1BG	1000897	0.9	106
A1BG	1000968	0.92	87
A1BG	1000974	0.95	82
A1BG	1000996	0.92	76
A1BG	1001021	0.85	71
A1BG	1001033	0.99	76
A1BG	1001057	0.9	68
A1BG	1001065	0.81	62
A1BG	1001156	0.98	58
A1BG	1001157	1.0	5
A1BG	1001161	1.0	58
A1BG	1001162	1.0	5
A1BG	1001173	1.0	55
A1BG	1001174	1.0	6
A1BG	1001191	0.95	60
A1BG	1001192	1.0	6
A1BG	1001215	0.88	66
A1BG	1001216	1.0	5
A1BG	1001340	0.89	70
A1BG	1001409	1.0	39
A1BG	1001415	0.57	35
A1BG	1001425	0.97	31
A1BG	1001462	1.0	9
A1BG	1001483	1.0	6
A1BG	1001672	1.0	6
A1BG	1001680	1.0	6
A1BG	1001734	1.0	17
A1BG	1001824	0.98	53
A1BG	1001894	0.94	93
A1BG	1001928	0.96	95
A1BG	1001931	0.97	96
A1BG	1001933	0.99	96
A1BG	1001979	0.98	101
A1BG	1001999	1.0	100
A1BG	1002001	0.99	98
A1BG	1002036	1.0	84
A1BG	1002042	0.97	86
A1BG	1002062	0.97	80
A1BG	1002071	0.99	77
A1BG	1002080	0.97	70
A1BG	1002082	0.97	67
A1BG	1002085	0.97	67
A1BG	1002089	0.96	67
A1BG	1002104	0.96	74
A1BG	1002115	0.96	78
A1BG	1002136	0.96	79
A1BG	1002138	0.96	82
A1BG	1002228	0.91	117
A1BG	1002236	0.95	121
A1BG	1002239	0.98	123
A1BG	1002275	0.93	118
A1BG	1002413	0.95	100
A1BG	1002417	0.94	97
A1BG	1002459	0.94	81
A1BG	1002466	0.88	76
A1BG	1002482	0.92	64
A1BG	1002501	0.79	43
A1BG	1002508	0.93	44
A1BG	1002520	0.98	42
A1BG	1002534	1.0	57
A1BG	1002538	0.98	58
A1BG	1002561	0.97	72
A1BG	1002567	0.86	83
A1BG	1002605	0.95	112
A1BG	1002611	0.95	131
A1BG	1002618	0.85	144
A1BG	1002666	0.83	167
A1BG	1002704	0.79	152
A1BG	1002710	0.58	147
A1BG	1002719	0.78	136
A1BG	1002746	0.71	129
A1BG	1002775	0.88	85
A1BG	1002777	0.85	78
A1BG	1002790	0.66	62
A1BG	1002792	0.75	57
A1BG	1002801	0.65	43
A1BG	1002810	0.63	38
A1BG	1002817	0.72	25
A1BG	1002821	0.52	31
A1BG	1002831	0.56	25
A1BG	1002843	0.62	24
A1BG	1002851	0.38	26
A1BG	1002858	0.32	22
A1BG	1002860	0.32	22
A1BG	1002863	0.42	24
A1BG	1002875	0.3	20
A1BG	1002881	0.43	21
A1BG	1002888	0.38	21
A1BG	1002901	0.35	17
A1BG	1002907	0.37	19
A1BG	1002917	0.35	17
A1BG	1002930	0.58	19
A1BG	1002932	0.53	19
A1BG	1002934	0.5	18
A1BG	1002939	0.74	23
A1BG	1002949	0.64	25
A1BG	1002951	0.6	25
A1BG	1002963	0.71	28
A1BG	1002967	0.68	31
A1BG	1002970	0.56	32
A1BG	1002972	0.57	30
A1BG	1002979	0.61	36
A1BG	1002993	0.53	38
A1BG	1003002	0.4	43
A1BG	1003007	0.5	42
A1BG	1003014	0.57	47
A1BG	1003032	0.41	49
A1BG	1003044	0.58	48
A1BG	1003059	0.3	46
A1BG	1003065	0.31	51
A1BG	1003079	0.51	45
A1BG	1003086	0.49	43
A1BG	1003095	0.58	36
A1BG	1003097	0.44	36
A1BG	1003104	0.55	33
A1BG	1003108	0.59	32
A1BG	1003122	0.28	29
A1BG	1003128	0.36	28
A1BG	1003139	0.71	21
A1BG	1003150	0.35	20
A1BG	1003156	0.63	19
A1BG	1003160	0.4	20
A1BG	1003162	0.62	21
A1BG	1003178	0.25	20
A1BG	1003211	0.5	14
A1BG	1003215	0.1	21
A1BG	1003218	0.23	22
A1BG	1003221	0.29	21
A1BG	1003224	0.36	22
A1BG	1003251	0.53	36
A1BG	1003260	0.39	44
A1BG	1003263	0.47	47
A1BG	1003274	0.52	46
A1BG	1003278	0.35	49
A1BG	1003285	0.15	52
A1BG	1003299	0.54	61
A1BG	1003311	0.19	62
A1BG	1003325	0.47	62
A1BG	1003329	0.53	62
A1BG	1003337	0.53	62
A1BG	1003346	0.54	63
A1BG	1003353	0.65	63
A1BG	1003362	0.46	56
A1BG	1003448	0.34	58
A1BG	1003465	0.87	47
A1BG	1003470	0.73	51
A1BG	1003476	0.77	56
A1BG	1003482	0.79	58
A1BG	1003488	0.93	54
A1BG	1003492	0.77	57
A1BG	1003519	0.88	58
A1BG	1003522	0.58	57
A1BG	1003558	0.5	46
A1BG	1003561	0.41	46
A1BG	1003589	0.8	41
A1BG	1003625	0.71	24
A1BG	1003646	0.29	14
A1CF	-968	0.94	82
A1CF	-413	0.78	46
A1CF	-226	0.89	9
A1CF	10	0.93	320
A1CF	26	0.97	319
A1CF	35	0.96	322
A1CF	44	0.95	310
A1CF	68	0.93	272
A1CF	199	0.91	32
A2M	-1185	0.56	95
A2M	-1152	0.42	65
A2M	-1114	0.33	57
A2M	-621	0.0	17
A2M	-548	0.03	74
A2M	-428	0.29	251
A2M	-236	0.68	148
A2M	-173	0.71	185
A2M	-154	0.86	191
A2M	-108	0.78	205
A2M	178	0.89	45
A2M	198	0.88	41
A2M	218	0.91	35
A2M	2405	0.89	19
A2M	2568	0.96	125
A2M	2578	0.96	135
A2M	2593	0.94	135
A2M	2599	0.93	125
A2M	3385	1.0	20
A2M	3410	1.0	35
A2M	3504	0.99	77
A2M	3527	0.89	81
A2ML1	-3016	0.83	90
A2ML1	-2951	0.73	100
A2ML1	-2927	0.95	94
A2ML1	-2904	1.0	75
A2ML1	-2628	0.6	5
A2ML1	-2624	1.0	8
A2ML1	-2563	0.94	16
A2ML1	-2549	0.79	19
A2ML1	-2542	0.93	29
A2ML1	-2538	0.94	32
A2ML1	-2505	0.84	67
A2ML1	-2495	0.96	83
A2ML1	-2493	0.93	83
A2ML1	-2489	0.92	93
A2ML1	-2448	0.58	150
A2ML1	-2388	0.46	177
A2ML1	-2379	0.44	180
A2ML1	-2372	0.89	174
A2ML1	-2342	0.65	154
A2ML1	-2163	0.79	280
A2ML1	-2080	0.87	278
A2ML1	-2042	0.82	214
A2ML1	-2008	0.98	145
A2ML1	-1939	0.96	111
A2ML1	-1928	0.9	109
A2ML1	-1835	0.98	115
A2ML1	-1821	0.86	117
A2ML1	-1791	0.96	115
A2ML1	-1770	0.96	110
A2ML1	-1749	0.95	118
A2ML1	-1741	0.8	115
A2ML1	-1690	0.71	125
A2ML1	-1685	0.92	118
A2ML1	-1681	0.91	130
A2ML1	-1634	0.41	137
A2ML1	-1627	0.94	115
A2ML1	-1621	0.92	111
A2ML1	-1424	0.83	6
A2ML1	-705	1.0	5
A2ML1	-612	0.87	39
A2ML1	-532	0.81	154
A2ML1	-403	0.73	249
A2ML1	-388	1.0	5
A2ML1	-387	0.77	235
A2ML1	-310	0.91	108
A2ML1	-275	0.84	82
A2ML1	-229	0.88	89
A2ML1	-210	0.9	83
A2ML1	-170	0.91	103
A2ML1	-163	0.79	104
A2ML1	-138	0.48	113
A2ML1	-126	0.83	121
A2ML1	-104	0.87	126
A2ML1	-70	0.81	139
A2ML1	-44	0.72	121
A2ML1	96	0.79	131
A2ML1	216	0.71	114
A2ML1	263	0.39	92
A2ML1	318	0.8	54
A3GALT2	-3812	1.0	19
A3GALT2	-3797	0.62	26
A3GALT2	-3793	1.0	27
A3GALT2	-3735	0.97	32
A3GALT2	-3725	0.88	32
A3GALT2	-3676	1.0	38
A3GALT2	3789	0.41	17
A3GALT2	3881	0.82	67
A3GALT2	3905	0.42	106
A3GALT2	3996	0.76	134
A3GALT2	4046	0.73	90
A3GALT2	4135	0.67	15
A4GALT	-3360	0.6	5
A4GALT	-3232	0.73	63
A4GALT	-3202	0.61	61
A4GALT	-1035	0.75	71
A4GALT	-1007	0.74	96
A4GALT	-936	0.88	106
A4GALT	-921	0.88	95
A4GALT	-911	0.81	83
A4GALT	-888	0.75	60
A4GALT	-871	0.68	40
A4GALT	-860	0.71	35
A4GALT	-824	0.88	24
A4GALT	-777	0.94	53
A4GALT	-662	0.49	89
A4GALT	-518	0.48	27
A4GALT	-446	0.36	47
A4GALT	-411	0.35	62
A4GALT	-406	0.4	58
A4GALT	-403	0.36	58
A4GALT	-373	0.44	100
A4GALT	-336	0.11	109
A4GALT	-330	0.08	110
A4GALT	-320	0.13	101
A4GALT	-306	0.06	90
A4GALT	-301	0.04	93
A4GALT	-282	0.07	94
A4GALT	-258	0.04	67
A4GALT	-205	0.04	23
A4GALT	-192	0.16	25
A4GALT	-181	0.0	15
A4GALT	-178	0.07	14
A4GALT	-176	0.22	18
A4GALT	-169	0.18	17
A4GALT	-162	0.18	11
A4GALT	-144	0.0	5
A4GALT	-141	0.0	7
A4GALT	-125	0.0	7
A4GALT	-119	0.0	7
A4GALT	-114	0.29	7
A4GALT	-98	0.0	5
A4GALT	-96	0.0	7
A4GALT	-94	0.0	5
A4GALT	-90	0.2	5
A4GALT	-84	0.0	5
A4GALT	-82	0.0	5
A4GALT	326	0.2	5
A4GALT	336	0.0	5
A4GALT	338	0.0	6
A4GALT	341	0.0	7
A4GALT	344	0.0	7
A4GALT	351	0.0	7
A4GALT	359	0.0	6
A4GALT	366	0.0	7
A4GALT	368	0.0	7
A4GALT	377	0.0	7
A4GALT	379	0.0	7
A4GALT	389	0.0	8
A4GALT	398	0.0	9
A4GALT	414	0.0	11
A4GALT	425	0.09	11
A4GALT	442	0.0	12
A4GALT	445	0.25	16
A4GALT	456	0.0	17
A4GALT	462	0.0	17
A4GALT	478	0.0	19
A4GALT	485	0.0	22
A4GALT	496	0.0	22
A4GALT	498	0.0	21
A4GALT	506	0.09	23
A4GALT	510	0.08	24
A4GALT	525	0.0	25
A4GALT	528	0.0	26
A4GALT	532	0.0	29
A4GALT	539	0.0	29
A4GALT	544	0.03	29
A4GALT	549	0.04	26
A4GALT	555	0.08	24
A4GALT	559	0.0	28
A4GALT	565	0.03	29
A4GALT	578	0.0	23
A4GALT	582	0.03	29
A4GALT	601	0.0	38
A4GALT	612	0.0	40
A4GALT	615	0.03	39
A4GALT	618	0.0	36
A4GALT	621	0.0	39
A4GALT	660	0.02	48
A4GALT	676	0.0	45
A4GALT	680	0.02	46
A4GALT	687	0.0	48
A4GALT	698	0.0	43
A4GALT	709	0.04	45
A4GALT	714	0.03	38
A4GALT	719	0.03	38
A4GALT	729	0.0	41
A4GALT	733	0.03	39
A4GALT	740	0.1	39
A4GALT	742	0.09	35
A4GALT	746	0.11	36
A4GALT	751	0.0	38
A4GALT	757	0.06	33
A4GALT	763	0.0	26
A4GALT	805	0.04	24
A4GALT	811	0.04	28
A4GALT	838	0.0	48
A4GALT	856	0.11	45
A4GALT	865	0.0	51
A4GALT	881	0.03	65
A4GALT	916	0.12	109
A4GALT	946	0.02	123
A4GALT	978	0.05	128
A4GALT	1009	0.01	173
A4GALT	1023	0.05	166
A4GALT	1038	0.04	122
A4GALT	1044	0.0	148
A4GALT	1047	0.0	159
A4GALT	1060	0.04	163
A4GALT	1062	0.05	153
A4GALT	1081	0.02	150
A4GALT	1107	0.02	127
A4GALT	1145	0.02	109
A4GALT	1151	0.13	109
A4GALT	1238	0.89	74
A4GALT	1306	0.8	90
A4GALT	1532	0.91	33
A4GALT	1645	0.75	122
A4GALT	1783	0.67	98
A4GALT	1913	0.79	84
A4GALT	1968	0.9	41
A4GALT	1989	0.89	28
A4GALT	3390	0.0	6
A4GALT	3391	0.12	8
A4GALT	3481	0.5	26
A4GALT	3482	0.5	6
A4GALT	3555	0.26	61
A4GALT	3659	0.11	87
A4GALT	3874	0.38	42
A4GALT	3926	0.42	19
A4GALT	3932	0.47	15
A4GALT	3984	0.12	8
A4GNT	-1415	0.7	61
A4GNT	-646	0.93	166
A4GNT	-548	0.4	122
A4GNT	117	0.63	91
A4GNT	180	0.74	130
A4GNT	248	0.64	95
A4GNT	379	0.7	10
AAAS	-4664	0.8	5
AAAS	-4660	0.8	5
AAAS	-4606	0.0	7
AAAS	-4567	0.0	13
AAAS	-4565	0.07	15
AAAS	-4549	0.0	19
AAAS	-4535	0.13	23
AAAS	-4527	0.22	23
AAAS	-4492	0.06	49
AAAS	-4476	0.12	68
AAAS	-4458	0.05	77
AAAS	-4366	0.0	71
AAAS	-4364	0.0	67
AAAS	-4359	0.0	66
AAAS	-4355	0.04	57
AAAS	-4353	0.02	61
AAAS	-4346	0.03	63
AAAS	-4344	0.0	60
AAAS	-4333	0.0	51
AAAS	-4323	0.09	46
AAAS	-4321	0.08	50
AAAS	-4311	0.0	45
AAAS	-4307	0.02	47
AAAS	-4299	0.05	43
AAAS	-4292	0.07	45
AAAS	-4289	0.02	42
AAAS	-4269	0.04	46
AAAS	-4262	0.08	53
AAAS	-4234	0.0	50
AAAS	-4228	0.02	49
AAAS	-4223	0.0	47
AAAS	-4213	0.0	46
AAAS	-4180	0.03	40
AAAS	-4158	0.11	36
AAAS	-4151	0.0	37
AAAS	-4133	0.05	21
AAAS	-4108	0.08	12
AAAS	-4099	0.0	9
AAAS	-4088	0.0	7
AAAS	-3993	0.0	6
AAAS	-3986	0.0	13
AAAS	-3965	0.0	16
AAAS	-3956	0.0	18
AAAS	-3950	0.12	17
AAAS	-3940	0.0	19
AAAS	-3923	0.0	22
AAAS	-3915	0.05	20
AAAS	-3913	0.1	21
AAAS	-3911	0.0	22
AAAS	-3899	0.0	21
AAAS	-3884	0.0	22
AAAS	-3877	0.0	19
AAAS	-3845	0.08	12
AAAS	-3834	0.0	7
AAAS	-3752	0.0	12
AAAS	-3744	0.0	12
AAAS	-3733	0.0	12
AAAS	-3730	0.08	12
AAAS	-3726	0.08	13
AAAS	-3716	0.0	12
AAAS	-3691	0.0	14
AAAS	-3684	0.0	15
AAAS	-3677	0.0	17
AAAS	-3669	0.0	20
AAAS	-3656	0.0	24
AAAS	-3652	0.08	24
AAAS	-3649	0.0	24
AAAS	-3641	0.0	28
AAAS	-3639	0.0	28
AAAS	-3616	0.0	30
AAAS	-3590	0.03	34
AAAS	-3554	0.0	36
AAAS	-3542	0.0	34
AAAS	-3539	0.0	28
AAAS	-3536	0.0	25
AAAS	-3534	0.06	31
AAAS	-3513	0.0	29
AAAS	-3509	0.0	27
AAAS	-3498	0.0	32
AAAS	-3487	0.0	33
AAAS	-3481	0.03	34
AAAS	-3476	0.0	32
AAAS	-3471	0.0	31
AAAS	-3468	0.07	30
AAAS	-3458	0.0	28
AAAS	-3452	0.07	27
AAAS	-3439	0.0	25
AAAS	-3435	0.0	25
AAAS	-3427	0.0	28
AAAS	-3412	0.04	28
AAAS	-3406	0.0	23
AAAS	-3374	0.0	20
AAAS	-3367	0.05	19
AAAS	-3365	0.0	22
AAAS	-3357	0.0	26
AAAS	-3350	0.07	27
AAAS	-3341	0.0	24
AAAS	-3328	0.0	28
AAAS	-3325	0.0	27
AAAS	-3318	0.03	35
AAAS	-3314	0.0	34
AAAS	-3307	0.0	40
AAAS	-3303	0.0	43
AAAS	-3289	0.0	44
AAAS	-3280	0.07	41
AAAS	-3276	0.0	43
AAAS	-3271	0.0	46
AAAS	-3256	0.06	50
AAAS	-3254	0.0	50
AAAS	-3227	0.0	58
AAAS	-3225	0.0	60
AAAS	-3222	0.02	60
AAAS	-3193	0.03	78
AAAS	-3177	0.01	82
AAAS	-3166	0.01	89
AAAS	-3116	0.01	102
AAAS	-3107	0.01	98
AAAS	-3103	0.05	109
AAAS	-3043	0.0	187
AAAS	-3016	0.01	236
AAAS	-3005	0.0	239
AAAS	-2984	0.02	280
AAAS	-2941	0.01	304
AAAS	-2926	0.01	293
AAAS	-2916	0.0	301
AAAS	-2878	0.01	262
AAAS	-2755	0.02	250
AAAS	-2699	0.01	229
AAAS	-2697	0.0	226
AAAS	-2692	0.0	223
AAAS	-2687	0.0	210
AAAS	-2684	0.0	204
AAAS	-2679	0.0	197
AAAS	-2660	0.02	165
AAAS	-2652	0.0	142
AAAS	-2646	0.02	129
AAAS	-2625	0.05	101
AAAS	-2607	0.02	57
AAAS	-2585	0.0	36
AAAS	-2583	0.06	33
AAAS	-2564	0.12	26
AAAS	-2560	0.09	23
AAAS	-2540	0.0	15
AAAS	-497	0.69	13
AAAS	-468	1.0	18
AAAS	-440	0.86	22
AAAS	-430	0.89	27
AAAS	-428	1.0	26
AAAS	-399	0.32	41
AAAS	-376	0.05	58
AAAS	-368	0.02	63
AAAS	-223	0.04	110
AAAS	-210	0.04	102
AAAS	-181	0.01	119
AAAS	-173	0.01	113
AAAS	-104	0.0	113
AAAS	-96	0.0	110
AAAS	-89	0.0	113
AAAS	-83	0.01	118
AAAS	-81	0.0	116
AAAS	-67	0.0	119
AAAS	-63	0.0	126
AAAS	-53	0.0	100
AAAS	-25	0.01	150
AAAS	-19	0.02	141
AAAS	-17	0.01	139
AAAS	-11	0.01	148
AAAS	2	0.02	102
AAAS	23	0.0	127
AAAS	33	0.01	118
AAAS	38	0.01	116
AAAS	41	0.01	113
AAAS	54	0.02	96
AAAS	61	0.03	100
AAAS	65	0.01	99
AAAS	71	0.01	90
AAAS	82	0.02	86
AAAS	89	0.04	81
AAAS	96	0.04	68
AAAS	104	0.03	68
AAAS	114	0.0	60
AAAS	119	0.0	61
AAAS	134	0.02	52
AAAS	144	0.0	56
AAAS	151	0.0	55
AAAS	156	0.02	58
AAAS	194	0.03	59
AAAS	199	0.02	55
AAAS	231	0.0	49
AAAS	242	0.0	48
AAAS	243	0.0	5
AAAS	263	0.0	33
AAAS	270	0.0	35
AAAS	277	0.03	32
AAAS	296	0.0	17
AAAS	297	0.0	5
AAAS	327	0.0	19
AAAS	328	0.0	7
AAAS	333	0.16	25
AAAS	334	0.0	7
